목적지명_통합,목적지X좌표,목적지Y좌표,표시용행정구역,방문건수,구분
신관짬뽕/[중식],127.13164327238088,36.47178415661446,신관동,5.833333333333333,주말
신대신암굿당,127.209056641562,36.4112079463338,반포면,0.5,주말
신도안오리,127.252347877553,36.2742446226206,충청남도 계룡시,0.16666666666666666,주말
신도칼국수/월평점,127.36107356286443,36.35319943264076,대전광역시 서구,0.16666666666666666,주말
신라스테이/여수,127.748757029731,34.7440564906759,전라남도 여수시,0.16666666666666666,주말
신라스테이/천안,127.143187632607,36.8257450133511,충청남도 천안시 서북구,0.3333333333333333,주말
신미가짬뽕/[중식],127.25215365723436,36.36130959009672,반포면,1.5,주말
신방동공주칼국수/본점,127.123074285097,36.7893266014145,충청남도 천안시 동남구,0.16666666666666666,주말
신성리갈대밭,126.8628985912224,36.06768812169105,충청남도 서천군,0.16666666666666666,주말
신성아구찜/중앙시장본점,127.1505987724402,36.80046152663063,충청남도 천안시 동남구,0.16666666666666666,주말
신세계백화점/광주점,126.8826443537564,35.16068129387156,광주광역시 서구,0.16666666666666666,주말
신세계백화점/천안아산점,127.15606633618994,36.81948953261511,충청남도 천안시 동남구,1.5,주말
신율농장,127.109063855237,36.5992414587405,정안면,0.16666666666666666,주말
신은침례교회,126.942241271843,36.1296915755963,전라북도 익산시,0.16666666666666666,주말
신진성아구찜해물찜/신불당점,127.101881961607,36.8099965334488,충청남도 천안시 서북구,0.16666666666666666,주말
신짬뽕/[중식],127.133785190104,36.4526194521607,옥룡동,0.5,주말
쌍도하우스,126.5904385237031,36.13078611657263,충청남도 서천군,0.3333333333333333,주말
쌍청고기마을,127.45577570901612,36.320740764099575,대전광역시 동구,0.16666666666666666,주말
썬스파,126.758115194108,37.6707088875504,경기도 고양시 일산서구,0.16666666666666666,주말
썬코스트리조트,126.1195854841432,34.99695356711629,nan nan,0.16666666666666666,주말
쎄쎄/[중식],126.9546058435742,36.55080165379104,유구읍,0.16666666666666666,주말
쏘카존/공주종합버스터미널옆,127.13395170333,36.4681454600438,신관동,0.16666666666666666,주말
씨튼영성의집,127.184026021603,36.3293849216006,충청남도 논산시,0.16666666666666666,주말
아리아오투펜션,126.632460286629,36.6884055959924,충청남도 예산군,0.16666666666666666,주말
아모라카노,126.950645065008,36.5503249121341,유구읍,0.16666666666666666,주말
아미미술관,126.680274129173,36.8617986925507,충청남도 당진시,0.16666666666666666,주말
아산스파비스,126.980596363598,36.8560743845979,충청남도 아산시,0.16666666666666666,주말
아세아산업개발,127.040015717135,36.4576183391497,우성면,0.16666666666666666,주말
아웃도어247,127.333445491545,36.5340835155266,세종특별자치시,0.5,주말
아웃백스테이크하우스/수원영통점,127.07413425079912,37.25514380645585,경기도 수원시 영통구,0.16666666666666666,주말
아임일리터/둔산점,127.375568175306,36.3500529109125,대전광역시 서구,0.16666666666666666,주말
아주대학교,127.04355285631812,37.28295793156606,경기도 수원시 영통구,0.16666666666666666,주말
아쿠아가든카페/리빙파워센터기흥점,127.114410564146,37.2234453974355,경기도 용인시 기흥구,0.16666666666666666,주말
아토즈캠핑/대전점,127.449970818907,36.3045271294889,대전광역시 중구,0.16666666666666666,주말
안다미로라움,127.234817632244,36.4503901084791,세종특별자치시,1.1666666666666667,주말
안동장터소고기국밥/시흥본점,126.829410050403,37.3870003221363,경기도 시흥시,0.16666666666666666,주말
안면도수산시장,126.345947154473,36.5165717698502,충청남도 태안군,0.3333333333333333,주말
안면도힐링캠핑장,126.33460820731,36.5501637593739,충청남도 태안군,0.16666666666666666,주말
안면암,126.375062567838,36.5593480287007,nan nan,0.16666666666666666,주말
안면카트체험장,126.31945413180534,36.58329927489509,충청남도 태안군,0.16666666666666666,주말
안산식물원,126.861072239892,37.3137485130475,경기도 안산시 상록구,0.16666666666666666,주말
알밤에반한한우,127.12277727433514,36.46614615720164,웅진동,1.3333333333333333,주말
알테오젠,127.388147502065,36.4002331702744,대전광역시 유성구,0.16666666666666666,주말
양달가든,127.09332277825274,36.48014403799448,우성면,1.3333333333333333,주말
양산도/광주첨단점,126.849477048977,35.2163762662339,광주광역시 광산구,0.16666666666666666,주말
양와당/세종점,127.287347130679,36.4784788320908,세종특별자치시,0.16666666666666666,주말
양촌양조장,127.234197231017,36.1382002832582,충청남도 논산시,0.16666666666666666,주말
어가명가/공주본점,127.14214404629064,36.48016894959859,신관동,0.5,주말
어나더오브젝트,127.487688226563,36.6383870568703,충청북도 청주시 상당구,0.16666666666666666,주말
어부회포차,127.1352471605569,36.471436077891966,신관동,0.16666666666666666,주말
어진동복합커뮤니티센터,127.25665708463151,36.50207439183473,세종특별자치시,0.3333333333333333,주말
얼맥당/평택점,127.113133600512,36.9993382544913,경기도 평택시,0.16666666666666666,주말
얼큰이칼국수,127.133007251362,36.4783942853863,신관동,0.5,주말
엄가네곰탕,126.91016675475416,36.28455242981023,충청남도 부여군,0.16666666666666666,주말
에덴모텔,127.13067420023592,36.470061888995104,신관동,0.16666666666666666,주말
에듀풀키즈스위밍,127.257228914888,36.4954253339619,세종특별자치시,0.16666666666666666,주말
에스무인텔,127.2540760944982,36.3676437356914,반포면,1.0,주말
에스알사우나,127.255783429233,36.4930133420993,세종특별자치시,0.5,주말
에어산,127.25159860943916,36.36604303233516,반포면,15.333333333333334,주말
에이치모텔,127.143811996711,36.4614240619908,옥룡동,1.6666666666666667,주말
엑스포과학공원,127.387083357596,36.3771630932471,대전광역시 유성구,0.6666666666666666,주말
엘포트몰,127.057973064103,37.2872938537468,경기도 수원시 영통구,0.16666666666666666,주말
엠큐로지스틱스,127.398137609686,37.1552294818383,경기도 용인시 처인구,0.16666666666666666,주말
여보게웃게/홍성점,126.654668204522,36.6012028860437,충청남도 홍성군,0.16666666666666666,주말
여호와의증인의왕국회관,127.12917459532,36.4407318920937,금학동,0.16666666666666666,주말
역전우동0410/대전관평점,127.38932271303,36.4239696461945,대전광역시 유성구,0.16666666666666666,주말
역전할머니맥주/세종보람점,127.28768267464136,36.476879368814735,세종특별자치시,0.16666666666666666,주말
연돈볼카츠/예산시장점,126.84947395375956,36.67723239450468,충청남도 예산군,0.3333333333333333,주말
연미산자연미술공원,127.102593336122,36.473561326382,웅진동,7.5,주말
연세곰돌이소아청소년과의원,126.99039954399244,37.493338256264536,서울특별시 서초구,0.16666666666666666,주말
연종캠핑장,127.00267734095058,36.60051691025156,유구읍,2.1666666666666665,주말
영마트/세종점,127.255527589812,36.479002689425,세종특별자치시,0.3333333333333333,주말
영상대감,127.09999552318276,36.48300145601509,우성면,0.16666666666666666,주말
영우네캠핑장,127.03487694496684,36.496252789372754,사곡면,1.5,주말
영일대해수욕장,129.378187000619,36.0550695749354,nan nan,0.16666666666666666,주말
예가식당,126.788523101072,36.6248442665102,충청남도 예산군,0.16666666666666666,주말
예당관광지,126.800189631861,36.6372352084023,충청남도 예산군,0.5,주말
예당저수지,126.80802160005004,36.59739611328235,충청남도 예산군,0.16666666666666666,주말
예산느티나무캠핑장,126.90995573007432,36.596927366285605,충청남도 예산군,0.3333333333333333,주말
예산장터삼국축제,126.847925576213,36.6761193332569,충청남도 예산군,0.16666666666666666,주말
예손출장부페,126.818887365367,37.3845338937013,경기도 시흥시,0.16666666666666666,주말
옛공주읍사무소,127.1219654,36.4544397,중학동,1.0,주말
옛날배씨네집,127.20968505352852,36.43435928314405,반포면,0.5,주말
옛날우렁이식당/당진3호점,126.63845950555144,36.88924519770071,충청남도 당진시,0.16666666666666666,주말
옛촌막걸리/아중점,127.163891806128,35.8318612136331,전라북도 전주시 덕진구,0.16666666666666666,주말
오가낭뜰근린공원,127.255137501602,36.5233728150337,세종특별자치시,0.3333333333333333,주말
오네마루,127.60286994420836,36.36137637938978,충청북도 옥천군,0.16666666666666666,주말
오뜨몽드,127.27979093769004,36.5954687003585,세종특별자치시,0.16666666666666666,주말
오렌즈/세종나성점,127.25957446017864,36.48356102600984,세종특별자치시,0.16666666666666666,주말
오렌지토마토무인텔,126.77442851110222,36.648711124721785,충청남도 예산군,0.16666666666666666,주말
오룡대형약국,127.406564753256,36.3277248701249,대전광역시 중구,0.3333333333333333,주말
오리랑닭이랑,127.02993607722846,36.53581828638512,사곡면,0.5,주말
오리서원,126.88047526778136,37.42849274714479,경기도 광명시,0.16666666666666666,주말
오버패스,127.13686605667516,36.49503157722416,의당면,1.5,주말
오븐데이/유성원신흥점,127.343136374939,36.339870715303,대전광역시 유성구,0.16666666666666666,주말
오엔시티호텔,127.111324140591,36.8111667224243,충청남도 천안시 서북구,0.16666666666666666,주말
오월애쌈,126.9748673749219,36.7534231315435,충청남도 아산시,0.16666666666666666,주말
오징어와친구들/논산점,127.107617332738,36.1806431093164,충청남도 논산시,0.16666666666666666,주말
오천항,126.519632363757,36.4392677794874,충청남도 보령시,0.16666666666666666,주말
오케이한방병원,127.255844511845,36.4939396001487,세종특별자치시,0.16666666666666666,주말
오피스토이몰,127.113854437703,36.7822602329247,충청남도 아산시,0.16666666666666666,주말
옥돌돼지갈비,127.119619388763,36.7231663731132,충청남도 천안시 동남구,0.3333333333333333,주말
옥룡동게이트볼장,127.13790297231066,36.45941106717692,옥룡동,0.3333333333333333,주말
옥산민물매운탕,127.385985848271,36.6722990933227,충청북도 청주시 흥덕구,0.16666666666666666,주말
옥성교회,127.081678616129,36.4640900634438,우성면,0.16666666666666666,주말
온더기와,127.24672059348,36.340632872166,반포면,3.0,주말
온양관광호텔,126.999914858806,36.7834248915404,충청남도 아산시,0.3333333333333333,주말
온양온천랜드,127.015768587978,36.7811926845319,충청남도 아산시,0.8333333333333334,주말
온천손칼국수,127.256441537948,36.3867387903151,반포면,3.3333333333333335,주말
올래국수/상대본점,127.33237601268544,36.34820907963436,대전광역시 유성구,0.16666666666666666,주말
올리브영/공주대점,127.137534682656,36.4720617008793,신관동,1.8333333333333333,주말
올리브영/세종대평점,127.27723039904308,36.47308049086497,세종특별자치시,0.16666666666666666,주말
올리브영/세종몰리브점,127.24777772285714,36.50244975059948,세종특별자치시,0.3333333333333333,주말
올리브영/천안청수점,127.15298470521866,36.783160713979306,충청남도 천안시 동남구,0.16666666666666666,주말
올림픽공원,127.120812783275,37.5205340628851,서울특별시 송파구,0.16666666666666666,주말
와니엘배팅센터/세종점,127.337567393697,36.5362049382,세종특별자치시,0.16666666666666666,주말
왕곰탕,126.91194910717635,36.2823305179658,충청남도 부여군,0.16666666666666666,주말
왕궁쌈밥,127.13379188139912,36.471216978057214,신관동,0.3333333333333333,주말
왕암저수지,127.16098320951474,36.11741020831684,충청남도 논산시,0.16666666666666666,주말
왕언니육칼밥,126.765474307789,37.4929617008529,경기도 부천시,0.16666666666666666,주말
왕천파닭/고운점,127.238807146876,36.502229508077,세종특별자치시,0.3333333333333333,주말
왕천파닭/본점,127.3001300601906,36.60086931270581,세종특별자치시,0.16666666666666666,주말
왕촌보신탕,127.122971959611,36.4604218724805,웅진동,0.16666666666666666,주말
외양간참숯갈비,127.378101306676,36.298607430279,대전광역시 서구,0.16666666666666666,주말
용궁칼국수샤브샤브,127.133868352846,36.4708951458986,신관동,0.16666666666666666,주말
용봉농원,127.0234787077805,36.44913609351052,우성면,0.16666666666666666,주말
용성2구마을회관,127.080977466864,36.3675253888651,이인면,0.16666666666666666,주말
용인미르스타디움,127.165499819875,37.2502632093074,경기도 용인시 처인구,1.1666666666666667,주말
우란사,127.20553686547233,36.41665937998776,반포면,0.16666666666666666,주말
우리전통옹기,127.211282074412,36.4342401474568,반포면,0.16666666666666666,주말
우산정/세종점,127.286773554789,36.4799878493327,세종특별자치시,0.16666666666666666,주말
우성낚시캠핑장,127.0863847870736,36.4730688621279,우성면,0.5,주말
우성저수지,127.0869119296243,36.47238858092131,우성면,0.16666666666666666,주말
우송대학교/동캠퍼스,127.45384240399254,36.336090636955085,대전광역시 동구,0.16666666666666666,주말
우주농원,127.129284561393,36.5674118802265,정안면,1.1666666666666667,주말
우주카츠,127.139395615908,36.4734226676003,신관동,0.5,주말
웅이네오돌뼈닭발도/동탄호수공원점,127.11342919541,37.1745345569387,경기도 화성시,0.16666666666666666,주말
웅진백제역사관,127.112675888144,36.4604795439765,웅진동,0.3333333333333333,주말
워치타워/성서책자협회,127.195456022657,37.0012145247911,경기도 안성시,0.16666666666666666,주말
원가네햇촌농원,127.02301124526286,36.477676289140405,사곡면,0.8333333333333334,주말
원경식품,127.172171275378,36.2908606723631,충청남도 논산시,0.16666666666666666,주말
원마트,127.10770914992251,36.45579124326055,웅진동,0.8333333333333334,주말
원산도,126.423560844165,36.3710213186652,충청남도 보령시,0.16666666666666666,주말
원산도해수욕장,126.4316502888158,36.36281982282704,nan nan,0.5,주말
원숯불구이,127.339638475122,36.3449336087587,대전광역시 유성구,0.16666666666666666,주말
원조강경옥,127.325216648629,36.3464192147179,대전광역시 유성구,0.3333333333333333,주말
원조부안집/세종소담점,127.30162595673548,36.48571863847511,세종특별자치시,0.16666666666666666,주말
원주종합사회복지관,127.956560841496,37.356293221198,강원특별자치도 원주시,0.16666666666666666,주말
월미침례교회,127.108870385237,36.4925869697936,신관동,0.16666666666666666,주말
월산본가,127.42750930525692,36.32529611567417,대전광역시 중구,0.6666666666666666,주말
월평동산교회,127.36124061283826,36.35077476619743,대전광역시 서구,0.16666666666666666,주말
위드포레스트,127.441535756293,36.6063966392339,충청북도 청주시 서원구,0.16666666666666666,주말
유가네칼국수,127.12810284068756,36.44232460492715,금학동,10.5,주말
유계저수지,127.163976287488,36.5260279201174,의당면,0.16666666666666666,주말
유광도매식자재마트,127.40746481337084,36.357054159574425,대전광역시 대덕구,0.16666666666666666,주말
유구숯불돼지갈비,126.96230366246644,36.55192690747516,유구읍,0.16666666666666666,주말
유구전통시장광장공영주차장,126.951889032957,36.55328431780909,유구읍,0.8333333333333334,주말
유구정육식당,126.95153883502728,36.553347086565736,유구읍,0.6666666666666666,주말
유나인버거조인트,126.9516201186625,36.55259135645976,유구읍,0.6666666666666666,주말
유노민감자탕,127.44208952653123,36.62586987014748,충청북도 청주시 서원구,0.16666666666666666,주말
유니클로/롯데백화점대전점,127.39006316843236,36.34029360641129,대전광역시 서구,0.16666666666666666,주말
유니클로/아산풍기점,127.024374786895,36.7755898950125,충청남도 아산시,0.16666666666666666,주말
유룡복지회관,127.047430496244,36.5957414985949,사곡면,0.3333333333333333,주말
유림공원,127.357441439393,36.3599709654818,대전광역시 서구,0.5,주말
유메스크린골프,127.377075465127,36.3595249141576,대전광역시 서구,0.16666666666666666,주말
유생촌/대전유성점,127.405456153158,36.3776933160869,대전광역시 대덕구,0.3333333333333333,주말
유성갈비/노은점,127.319704758352,36.373682022843,대전광역시 유성구,0.16666666666666666,주말
유성구노인복지관,127.34402357314887,36.38454748368226,대전광역시 유성구,0.16666666666666666,주말
유성성당,127.33581837212,36.3539345406681,대전광역시 유성구,0.16666666666666666,주말
유성왕수산/유성본점,127.34228494324552,36.35708111994575,대전광역시 유성구,0.16666666666666666,주말
유성튼튼동물병원,127.3385579417842,36.37117528746475,대전광역시 유성구,0.16666666666666666,주말
유성할매국수/노은본점,127.317266527869,36.3638044463456,대전광역시 유성구,0.16666666666666666,주말
유천냉면/공주점,127.122508311426,36.464368046491,웅진동,0.3333333333333333,주말
유천동성당,127.400970901311,36.3184400008146,대전광역시 중구,0.16666666666666666,주말
유투펜션,126.51123377861,36.316433470467,충청남도 보령시,0.16666666666666666,주말
육거리종합시장,127.4900878094,36.6281475986498,충청북도 청주시 상당구,0.3333333333333333,주말
육군3사관학교,128.988769303573,35.9855179284685,경상북도 영천시,0.16666666666666666,주말
육군훈련소,127.09935375183731,36.1156882570315,충청남도 논산시,0.16666666666666666,주말
육산,127.293228982787,36.4832451656779,세종특별자치시,0.16666666666666666,주말
육화탄,127.391703297884,36.425499245119,대전광역시 유성구,0.16666666666666666,주말
윤봉길의사기념관,126.65139580958,36.6865593625838,충청남도 예산군,0.16666666666666666,주말
은개골역사공원,127.131757518719,36.460924048739,옥룡동,0.16666666666666666,주말
은구비앤로스팅팩토리,127.166837934881,36.437982425129,옥룡동,2.6666666666666665,주말
은구비커피로스터즈,127.309640095406,36.3872585615835,대전광역시 유성구,0.3333333333333333,주말
은적펜션,127.0040365,36.5955363,유구읍,0.16666666666666666,주말
은지네해장국,126.38743575445,34.7899029759293,전라남도 목포시,0.16666666666666666,주말
은행동으능정이상점가,127.428380136373,36.3293537006492,대전광역시 중구,0.16666666666666666,주말
의정부부대찌개,127.12515878155948,36.45444149172904,중학동,0.8333333333333334,주말
이기에스프레스,127.110504,36.4582453,웅진동,0.16666666666666666,주말
이끌림호텔/아비숑본관,127.139631109781,36.8078928573707,충청남도 천안시 동남구,0.16666666666666666,주말
이누인,127.26307109999136,36.36643611555384,반포면,0.3333333333333333,주말
이담수족관,127.42556220317192,36.44344172893348,대전광역시 대덕구,0.16666666666666666,주말
이디야커피/공주신관점,127.14158986921468,36.47295051204759,신관동,0.3333333333333333,주말
이디야커피/공주중동점,127.125535891487,36.4563134272812,중학동,0.5,주말
이디야커피/부여중앙점,126.910770167442,36.2834786623618,충청남도 부여군,0.16666666666666666,주말
이마트/군산점,126.73500861752936,35.98284660385269,전라북도 군산시,0.16666666666666666,주말
이마트/김포한강점,126.628286688382,37.6443401522282,경기도 김포시,0.16666666666666666,주말
이마트/둔산점,127.378704546411,36.3563404204779,대전광역시 서구,0.8333333333333334,주말
이마트/목동점,126.8702985523677,37.52556123754674,서울특별시 양천구,0.3333333333333333,주말
이마트/보령점,126.58865768476998,36.34398736957243,충청남도 보령시,0.16666666666666666,주말
이마트/세종점,127.25104718198362,36.47099638527813,세종특별자치시,18.0,주말
이마트/아산점,127.02187043025,36.7767582286187,충청남도 아산시,0.8333333333333334,주말
이마트/익산점,126.957882430394,35.9305985491888,전라북도 익산시,0.16666666666666666,주말
이마트/전주점,127.120282591176,35.8325869099422,전라북도 전주시 완산구,0.16666666666666666,주말
이마트/청주점,127.47466426932682,36.60107335661584,충청북도 청주시 서원구,1.6666666666666667,주말
이마트24/공주계룡점,127.1425481572,36.3600168528851,계룡면,0.3333333333333333,주말
이마트24/공주공산성점,127.122730518076,36.4638958794212,웅진동,0.3333333333333333,주말
이마트24/공주백룡휴게소점,126.9748776647725,36.508211648327865,신풍면,0.8333333333333334,주말
이마트24/공주유구점,126.95110212271,36.5499385068237,유구읍,0.16666666666666666,주말
이마트24/부천고강중앙점,126.811438267389,37.5290552992381,경기도 부천시,0.16666666666666666,주말
이마트24/아산송악로드점,126.991098608845,36.6834611926704,충청남도 아산시,0.5,주말
이마트24/청북드림점,126.982052433392,37.0545953724485,경기도 평택시,0.16666666666666666,주말
이마트에브리데이/세종소담점,127.29690206478254,36.48250704688508,세종특별자치시,0.16666666666666666,주말
이마트에브리데이/세종종촌점,127.249110460838,36.5045334199964,세종특별자치시,0.16666666666666666,주말
이마트에브리데이/아산장재점,127.090296495518,36.7889739270943,충청남도 아산시,0.16666666666666666,주말
이뭐꼬,127.25131754597552,36.36061800122841,반포면,1.1666666666666667,주말
이미정갤러리,127.122619518343,36.4525082887515,중학동,0.16666666666666666,주말
이브자리/대전송강점,127.387317735455,36.4351830276437,대전광역시 유성구,0.16666666666666666,주말
이븐데일CC,127.60365484222125,36.682785701812215,충청북도 청주시 상당구,0.16666666666666666,주말
이비가짬뽕/공주점 [중식],127.140534372339,36.4768945004168,신관동,1.3333333333333333,주말
이삭토스트/보령동대점,126.606016008435,36.3471341849679,충청남도 보령시,0.16666666666666666,주말
이안숲속,127.20027954792346,36.42195666989272,반포면,1.3333333333333333,주말
이안테라스,127.499280589387,36.66529349944,충청북도 청주시 청원구,0.16666666666666666,주말
이야기가게,127.1379137170052,36.47195213990364,신관동,0.3333333333333333,주말
이우철한방누룽지삼계탕/백석직영점,127.11966324405536,36.82707401701636,충청남도 천안시 서북구,0.16666666666666666,주말
이응노미술관,127.38704342053482,36.3668520183625,대전광역시 서구,0.3333333333333333,주말
이응다리,127.287081690703,36.4818434935532,세종특별자치시,2.1666666666666665,주말
이인농협/산지유통센터,127.077211579944,36.3859731664881,이인면,0.3333333333333333,주말
이인휴게소/천안방향 [천안논산선],127.069626259951,36.35274574156978,이인면,0.3333333333333333,주말
이조돌구이,127.236130733391,36.2863572813122,충청남도 계룡시,0.16666666666666666,주말
이케아/기흥점,127.11568196311298,37.22224576869889,경기도 화성시,0.16666666666666666,주말
이태리국시/본점,127.377258574197,36.3531404183685,대전광역시 서구,0.16666666666666666,주말
이화수전통육개장/대전유성점,127.340362161315,36.3525230598002,대전광역시 유성구,0.16666666666666666,주말
익산보석박물관,127.102618898549,35.9905810091192,전라북도 익산시,0.5,주말
인동성결교회,127.438803183714,36.3215378327127,대전광역시 동구,0.16666666666666666,주말
인생가리비,127.3471151269168,36.35742675461401,대전광역시 유성구,0.16666666666666666,주말
일락농장,127.1149784054164,36.44745216721856,중학동,0.3333333333333333,주말
임대장/대전오류점,127.410727918232,36.3228650039073,대전광역시 중구,0.16666666666666666,주말
자연농원낚시터,127.120007287926,36.6031855167792,정안면,0.5,주말
자연속으로펜션&찻집,127.162088968271,36.3694346539129,계룡면,0.16666666666666666,주말
자우리호텔/유성점,127.342023074648,36.358343514806,대전광역시 유성구,0.16666666666666666,주말
작은농원,126.793499633798,36.4907802227933,충청남도 청양군,0.16666666666666666,주말
작은언니네가구점/본점,127.184935296479,36.5275205612341,세종특별자치시,0.16666666666666666,주말
장구리교회,127.092325179583,36.2767281930349,충청남도 논산시,0.16666666666666666,주말
장군봉공영주차장,127.25427770701754,36.365722132847736,반포면,0.16666666666666666,주말
장동만남공원,127.438629026758,36.4131757910497,대전광역시 대덕구,0.16666666666666666,주말
장동산림욕장,127.443867959344,36.4043358392606,대전광역시 대덕구,0.3333333333333333,주말
장수가방,128.62543015933,36.8236658740855,경상북도 영주시,0.16666666666666666,주말
장순루,127.142896319657,36.3593245831579,계룡면,1.8333333333333333,주말
장순루/[중식],127.12412256492696,36.45488698719454,중학동,1.1666666666666667,주말
장승마을펜션,127.02194801273356,36.557174637990656,사곡면,0.6666666666666666,주말
장안해수욕장,126.538813918684,36.1998610991199,충청남도 보령시,0.16666666666666666,주말
장원보건진료소,127.12634028875355,36.57746627009351,정안면,0.16666666666666666,주말
장태산자연휴양림,127.33862093972914,36.22088098460284,대전광역시 서구,1.1666666666666667,주말
장풍짜장/[중식],127.121925083007,36.4584242766256,중학동,2.3333333333333335,주말
장항스카이워크,126.66518032365,36.0184418365009,충청남도 서천군,0.3333333333333333,주말
장현근린공원,127.342850796134,36.3611167606326,대전광역시 유성구,0.16666666666666666,주말
잭슨나인스/세종점,127.26051890707728,36.48900105862379,세종특별자치시,0.16666666666666666,주말
저스트슬립호텔/대전둔산점,127.38896415341374,36.352244069478665,대전광역시 서구,0.16666666666666666,주말
저스트슬립호텔/유성온천점,127.349538708442,36.3547603219501,대전광역시 서구,0.3333333333333333,주말
저스트슬립호텔/천안두정점,127.139978791576,36.8314366259299,충청남도 천안시 서북구,0.16666666666666666,주말
전북대학교/전주캠퍼스,127.1296051529039,35.84572115414923,전라북도 전주시 덕진구,0.16666666666666666,주말
전자랜드프라이스킹/공주점,127.13214628469156,36.47081181203032,신관동,0.3333333333333333,주말
전주교회,127.16013947039,35.8393431031948,전라북도 전주시 덕진구,0.16666666666666666,주말
전주동물원,127.144388934126,35.8552035317834,전라북도 전주시 덕진구,0.16666666666666666,주말
전주옥/공주점,127.13173688664727,36.47084871292586,신관동,0.3333333333333333,주말
전주한옥마을,127.152557091072,35.8148243087693,전라북도 전주시 완산구,2.3333333333333335,주말
전주현대옥/세종청사점,127.270641935433,36.504603667719,세종특별자치시,0.16666666666666666,주말
전통궁중칼국수,127.1569367,36.4556619,옥룡동,10.833333333333334,주말
전통옛터국밥,127.25178812389726,36.36368344725268,반포면,0.3333333333333333,주말
점핑몬스터/내포점,126.67758694266487,36.66226125916487,충청남도 홍성군,0.16666666666666666,주말
정겨운감나무집,127.12526112194888,36.456190308809695,중학동,0.5,주말
정관장/서대전사거리점,127.408693259605,36.3215787871409,대전광역시 중구,0.16666666666666666,주말
정다운아지트,127.23613765188,36.4017647369072,반포면,0.5,주말
정성담/의왕점,126.9711692061,37.3519690212732,경기도 의왕시,0.16666666666666666,주말
정안알밤휴게소/천안방향 [천안논산선],127.11515913420442,36.569703859980365,정안면,1.6666666666666667,주말
정안천생태공원,127.13467340726396,36.491055177704254,의당면,2.6666666666666665,주말
정여사고추장찌개,126.88570795542002,36.339839151340826,충청남도 청양군,0.16666666666666666,주말
정윤커피공장,127.126308670924,36.4562387896915,옥룡동,0.16666666666666666,주말
정읍교회,126.87753019570935,35.55524669534502,전라북도 정읍시,0.16666666666666666,주말
제민천1길노상공영주차장,127.122341723473,36.457202196217,중학동,0.8333333333333334,주말
제이축산정육식당,127.238962758036,36.4962031656761,세종특별자치시,0.16666666666666666,주말
제일종합공구상사,126.803789060285,35.202089334557,광주광역시 광산구,0.16666666666666666,주말
제임스아르더/1호점,127.137590238481,36.4714784344048,신관동,0.3333333333333333,주말
제주도화,127.227701433451,36.5976215839817,세종특별자치시,0.16666666666666666,주말
제주옥탑/대전반석점,127.311891348945,36.3930769722829,대전광역시 유성구,0.16666666666666666,주말
제주유기농쌈밥촌/유구점,126.95110705062336,36.54661654044142,유구읍,0.8333333333333334,주말
제주은희네해장국/세종청사점,127.2626505622792,36.50785577267532,세종특별자치시,0.16666666666666666,주말
제줏간/천안두정점,127.134687395617,36.8305794768045,충청남도 천안시 서북구,0.16666666666666666,주말
조마루감자탕/공주점,127.143089718277,36.474894743465,월송동,0.5,주말
조치원성결교회,127.293134006471,36.6071532466565,세종특별자치시,0.16666666666666666,주말
종가면옥,127.0703439826026,36.773001610937015,충청남도 아산시,0.16666666666666666,주말
좋은날,127.126841346926,36.454508085229,옥룡동,0.5,주말
주감,127.372966347697,36.3520364356975,대전광역시 서구,0.16666666666666666,주말
주니파이/본점,127.3088169594082,36.38992815935156,대전광역시 유성구,0.16666666666666666,주말
주봉마을우렁촌,127.08700740548966,36.40010775165676,이인면,0.3333333333333333,주말
주생명의원,127.339419002485,36.3456984303597,대전광역시 유성구,0.16666666666666666,주말
중동오뎅집,127.123647208597,36.4520639009663,중학동,1.6666666666666667,주말
중앙분식,127.1227101559104,36.45535039848959,중학동,2.6666666666666665,주말
중앙서림,127.13697915669,36.47428366639,신관동,0.16666666666666666,주말
중원대학교,127.79903223887992,36.81930336567168,충청북도 괴산군,0.16666666666666666,주말
중장리농촌체험휴양마을,127.1651013879768,36.368594836556525,계룡면,0.8333333333333334,주말
지돈가,126.83246157748133,36.68073219307296,충청남도 예산군,0.16666666666666666,주말
직지사,128.00387271864304,36.11647994913884,경상북도 김천시,0.16666666666666666,주말
진로집,127.424716995185,36.3258521835256,대전광역시 중구,0.16666666666666666,주말
진명서점,127.41404395848,38.166094674229,강원특별자치도 철원군,0.16666666666666666,주말
진성아구찜/도담점,127.25867261042072,36.51538999999568,세종특별자치시,0.16666666666666666,주말
진성아구찜/보람점,127.28830111272212,36.4766480809468,세종특별자치시,0.16666666666666666,주말
진주2024,127.494273322444,36.6651954370853,충청북도 청주시 청원구,0.16666666666666666,주말
진짜무쇠삼겹/공주점,127.136645871163,36.47225611796,신관동,2.1666666666666665,주말
진흥각/[중식],127.12348055107466,36.452702716028426,중학동,3.8333333333333335,주말
착한낙지/정림점,127.363746326859,36.3079359467423,대전광역시 서구,0.16666666666666666,주말
창박골 한증원,126.903412138364,37.3841790195736,경기도 안양시 만안구,0.16666666666666666,주말
처갓집양념치킨/공주신관점,127.14794496093398,36.47509328991649,월송동,0.16666666666666666,주말
처갓집양념치킨/보람시청점,127.28866970622695,36.47734829112977,세종특별자치시,0.16666666666666666,주말
